order_id,customer_id,order_date,order_status,sales_channel
O010518,C15883,2025-01-01,Delivered,Website
O010519,C10405,2025-11-22,Shipped,Website
O010520,C12373,2025-12-10,Delivered,Website
O010521,C06009,2025-05-14,Delivered,Website
O010522,C09494,2025-12-02,Delivered,Website
O010523,C05721,2025-10-08,Delivered,Marketplace
O010524,C16203,2025-11-13,Delivered,Website
O010525,C11040,2025-12-24,Delivered,Mobile App
O010526,C04798,2025-04-15,Returned,Website
O010527,C08019,2025-12-06,Delivered,Website
O010528,C02132,2025-07-08,Delivered,Website
O010529,C10587,2025-12-11,Processing,Marketplace
O010530,C16267,2025-04-24,Delivered,Mobile App
O010531,C17153,2024-11-21,Delivered,Marketplace
O010532,C15651,2025-09-02,Delivered,Marketplace
O010533,C17399,2025-06-15,Delivered,Website
O010534,C17479,2025-06-12,Delivered,Website
O010535,C12824,2025-10-29,Cancelled,Mobile App
O010536,C05373,2024-09-13,Delivered,Website
O010537,C07407,2025-06-22,Returned,Website
O010538,C14857,2024-11-15,Cancelled,Mobile App
O010539,C18959,2024-09-06,Delivered,Website
O010540,C05081,2025-08-29,Cancelled,Website
O010541,C12818,2025-06-22,Delivered,Website
O010542,C00239,2025-05-13,Returned,Marketplace
O010543,C16137,2025-04-28,Delivered,Website
O010544,C14710,2025-11-13,Delivered,Mobile App
O010545,C17356,2025-01-26,Delivered,Website
O010546,C07485,2025-08-18,Delivered,Website
O010547,C05706,2025-03-07,Delivered,Mobile App
O010548,C05667,2025-07-06,Delivered,Mobile App
O010549,C05724,2025-11-05,Delivered,Website
O010550,C09723,2025-11-05,Delivered,Mobile App
O010551,C18045,2025-03-29,Delivered,Marketplace
O010552,C09557,2025-07-03,Delivered,Mobile App
O010553,C13167,2025-06-23,Delivered,Website
O010554,C17894,2025-03-03,Delivered,Mobile App
O010555,C18809,2024-11-30,Shipped,Website
O010556,C14042,2025-05-16,Delivered,Marketplace
O010557,C17146,2025-11-27,Delivered,Website
O010558,C11977,2024-05-21,Delivered,Marketplace
O010559,C17831,2025-08-18,Delivered,Website
O010560,C00447,2025-12-29,Shipped,Mobile App
O010561,C01028,2025-11-30,Delivered,Mobile App
O010562,C03787,2025-09-26,Shipped,Website
O010563,C02550,2024-10-23,Shipped,Marketplace
O010564,C16395,2025-03-02,Delivered,Website
O010565,C03605,2025-11-02,Shipped,Mobile App
O010566,C19028,2025-10-06,Delivered,Website
O010567,C02733,2025-07-19,Delivered,Website
O010568,C06551,2025-07-13,Delivered,Website
O010569,C14247,2024-12-05,Returned,Mobile App
O010570,C12558,2024-03-11,Delivered,Website
O010571,C12706,2025-06-06,Delivered,Website
O010572,C07430,2025-06-29,Delivered,Website
O010573,C01720,2025-08-10,Returned,Website
O010574,C00256,2024-10-06,Delivered,Mobile App
O010575,C03968,2025-07-25,Shipped,Website
O010576,C15241,2025-02-06,Delivered,Mobile App
O010577,C19783,2025-07-30,Delivered,Website
O010578,C00381,2024-02-13,Processing,Mobile App
O010579,C10903,2025-08-19,Shipped,Mobile App
O010580,C07627,2025-08-11,Delivered,Mobile App
O010581,C07401,2025-12-05,Delivered,Website
O010582,C14163,2025-02-02,Delivered,Website
O010583,C07859,2025-03-30,Delivered,Website
O010584,C17278,2025-02-13,Delivered,Website
O010585,C13005,2025-12-26,Delivered,Website
O010586,C05523,2025-10-07,Delivered,Marketplace
O010587,C12004,2025-12-02,Delivered,Website
O010588,C02660,2025-12-12,Delivered,Website
O010589,C15428,2025-02-18,Delivered,Website
O010590,C04211,2025-07-01,Processing,Mobile App
O010591,C16162,2025-11-06,Shipped,Mobile App
O010592,C05349,2025-05-30,Returned,Website
O010593,C15224,2025-10-24,Delivered,Marketplace
O010594,C17174,2025-12-16,Shipped,Website
O010595,C18149,2025-07-07,Delivered,Marketplace
O010596,C10396,2025-12-30,Returned,Website
O010597,C08457,2025-01-11,Shipped,Website
O010598,C09594,2025-10-22,Delivered,Website
O010599,C10006,2025-03-10,Delivered,Website
O010600,C06682,2025-08-13,Delivered,Mobile App
O010601,C08641,2025-02-01,Delivered,Marketplace
O010602,C13431,2025-09-12,Delivered,Website
O010603,C10404,2024-06-23,Delivered,Mobile App
O010604,C00162,2025-06-23,Delivered,Marketplace
O010605,C02975,2025-11-09,Delivered,Marketplace
O010606,C15123,2024-11-29,Delivered,Website
O010607,C01205,2025-03-14,Delivered,Website
O010608,C06987,2025-02-16,Processing,Mobile App
O010609,C17117,2025-12-30,Processing,Website
O010610,C05320,2024-03-19,Cancelled,Marketplace
O010611,C15406,2025-09-24,Delivered,Marketplace
O010612,C13825,2025-04-24,Delivered,Website
O010613,C02092,2025-11-19,Shipped,Mobile App
O010614,C10394,2025-10-29,Processing,Mobile App
O010615,C01876,2025-12-13,Delivered,Marketplace
O010616,C09533,2025-03-31,Delivered,Marketplace
O010617,C06743,2025-04-30,Shipped,Website
O010618,C02285,2024-11-11,Delivered,Marketplace
O010619,C10391,2025-06-10,Delivered,Marketplace
O010620,C04735,2025-03-27,Cancelled,Mobile App
O010621,C04160,2024-11-19,Returned,Website
O010622,C13941,2025-08-15,Delivered,Website
O010623,C02597,2025-06-14,Cancelled,Website
O010624,C01797,2025-04-21,Delivered,Marketplace
O010625,C19583,2025-12-12,Delivered,Mobile App
O010626,C11074,2025-11-18,Delivered,Website
O010627,C13847,2025-03-01,Delivered,Website
O010628,C16229,2025-05-04,Delivered,Website
O010629,C07656,2025-08-13,Cancelled,Mobile App
O010630,C08859,2025-12-11,Shipped,Website
O010631,C01106,2025-11-15,Delivered,Website
O010632,C03150,2025-01-21,Delivered,Marketplace
O010633,C03416,2025-09-20,Delivered,Website
O010634,C13936,2025-11-23,Delivered,Mobile App
O010635,C00390,2025-12-29,Delivered,Mobile App
O010636,C01492,2025-12-13,Delivered,Website
O010637,C10527,2025-06-20,Shipped,Website
O010638,C18266,2025-09-28,Shipped,Website
O010639,C00449,2025-01-13,Delivered,Mobile App
O010640,C09120,2025-11-16,Delivered,Website
O010641,C16329,2025-11-17,Delivered,Mobile App
O010642,C12161,2025-07-31,Processing,Marketplace
O010643,C15362,2025-01-21,Delivered,Mobile App
O010644,C01129,2024-07-10,Delivered,Mobile App
O010645,C11805,2025-03-14,Processing,Website
O010646,C07911,2024-04-16,Delivered,Mobile App
O010647,C15850,2025-09-27,Processing,Website
O010648,C00135,2025-10-28,Delivered,Website
O010649,C03788,2025-10-02,Delivered,Website
O010650,C18754,2025-11-04,Delivered,Website
O010651,C11747,2025-10-05,Delivered,Website
O010652,C11610,2025-07-28,Delivered,Mobile App
O010653,C18695,2025-07-06,Delivered,Mobile App
O010654,C14645,2025-11-06,Delivered,Website
O010655,C01627,2025-06-09,Cancelled,Mobile App
O010656,C19869,2025-12-14,Delivered,Website
O010657,C02522,2025-07-01,Cancelled,Website
O010658,C19557,2025-04-12,Processing,Website
O010659,C12493,2025-02-26,Shipped,Mobile App
O010660,C00850,2025-12-28,Returned,Marketplace
O010661,C01768,2025-10-25,Delivered,Website
O010662,C04022,2025-01-26,Returned,Mobile App
O010663,C15085,2025-12-05,Delivered,Website
O010664,C18167,2024-07-08,Shipped,Marketplace
O010665,C06871,2025-09-28,Returned,Website
O010666,C12786,2025-10-05,Delivered,Website
O010667,C07019,2025-12-31,Processing,Marketplace
O010668,C14055,2024-10-27,Delivered,Mobile App
O010669,C03806,2024-11-23,Delivered,Website
O010670,C05717,2025-09-04,Delivered,Mobile App
O010671,C04718,2025-05-26,Delivered,Mobile App
O010672,C16059,2025-03-02,Delivered,Mobile App
O010673,C10143,2025-12-21,Delivered,Mobile App
O010674,C06067,2025-02-07,Delivered,Website
O010675,C15767,2025-01-12,Delivered,Mobile App
O010676,C14921,2024-12-09,Delivered,Mobile App
O010677,C04702,2025-02-01,Delivered,Marketplace
O010678,C10791,2025-08-01,Delivered,Marketplace
O010679,C10814,2025-01-19,Returned,Marketplace
O010680,C00072,2025-09-15,Delivered,Mobile App
O010681,C17938,2025-11-23,Delivered,Mobile App
O010682,C19887,2025-07-24,Delivered,Mobile App
O010683,C05969,2025-08-31,Delivered,Mobile App
O010684,C14872,2025-11-27,Delivered,Mobile App
O010685,C03262,2025-03-24,Returned,Mobile App
O010686,C02342,2025-12-10,Delivered,Website
O010687,C10507,2024-09-13,Delivered,Marketplace
O010688,C02414,2025-01-28,Delivered,Website
O010689,C00963,2025-09-18,Delivered,Website
O010690,C01454,2024-07-19,Processing,Website
O010691,C18900,2025-09-07,Returned,Mobile App
O010692,C09449,2025-12-28,Shipped,Website
O010693,C06919,2024-10-22,Processing,Website
O010694,C07476,2025-03-22,Cancelled,Mobile App
O010695,C08169,2025-11-02,Shipped,Marketplace
O010696,C15549,2025-05-23,Cancelled,Mobile App
O010697,C18859,2025-04-21,Delivered,Mobile App
O010698,C03435,2025-04-18,Delivered,Marketplace
O010699,C11576,2025-11-19,Processing,Marketplace
O010700,C06721,2025-12-15,Delivered,Website
O010701,C03658,2025-10-21,Shipped,Mobile App
O010702,C06089,2024-09-22,Delivered,Website
O010703,C00214,2025-01-06,Delivered,Website
O010704,C07599,2025-01-11,Cancelled,Mobile App
O010705,C09883,2024-12-09,Delivered,Mobile App
O010706,C08073,2025-06-16,Delivered,Website
O010707,C09120,2025-11-21,Delivered,Mobile App
O010708,C07580,2025-10-25,Delivered,Website
O010709,C06845,2025-05-01,Delivered,Website
O010710,C08736,2025-05-20,Delivered,Mobile App
O010711,C10262,2025-01-14,Delivered,Marketplace
O010712,C00500,2025-03-03,Delivered,Website
O010713,C11668,2025-02-25,Delivered,Mobile App
O010714,C04266,2024-08-18,Cancelled,Mobile App
O010715,C03314,2025-11-22,Delivered,Mobile App
O010716,C18200,2025-01-02,Delivered,Mobile App
O010717,C16957,2025-08-20,Delivered,Marketplace
O010718,C17529,2025-01-07,Delivered,Mobile App
O010719,C18132,2025-12-19,Delivered,Website
O010720,C15936,2025-11-18,Delivered,Website
O010721,C12161,2025-04-05,Shipped,Website
O010722,C07696,2025-09-27,Shipped,Website
O010723,C00529,2025-06-28,Delivered,Mobile App
O010724,C16169,2025-12-01,Delivered,Mobile App
O010725,C13160,2025-07-28,Shipped,Website
O010726,C03273,2025-10-19,Shipped,Website
O010727,C14115,2025-10-30,Delivered,Website
O010728,C19343,2025-02-16,Delivered,Website
O010729,C19496,2025-10-22,Delivered,Mobile App
O010730,C06237,2025-03-21,Delivered,Website
O010731,C16152,2025-07-30,Delivered,Mobile App
O010732,C07043,2025-06-04,Delivered,Mobile App
O010733,C00901,2025-04-13,Delivered,Mobile App
O010734,C04494,2024-12-27,Processing,Website
O010735,C12160,2024-12-09,Delivered,Website
O010736,C03163,2025-10-26,Delivered,Website
O010737,C09784,2024-10-21,Delivered,Mobile App
O010738,C15670,2025-09-06,Delivered,Marketplace
O010739,C10528,2024-03-26,Shipped,Marketplace
O010740,C04405,2025-10-26,Delivered,Website
O010741,C07172,2025-03-10,Shipped,Marketplace
O010742,C03921,2024-07-18,Delivered,Mobile App
O010743,C05208,2025-04-09,Delivered,Mobile App
O010744,C19836,2024-02-17,Processing,Website
O010745,C10513,2024-01-23,Cancelled,Mobile App
O010746,C18625,2025-08-02,Delivered,Mobile App
O010747,C08620,2025-11-29,Delivered,Website
O010748,C14638,2025-05-18,Processing,Website
O010749,C09648,2025-04-19,Delivered,Website
O010750,C01820,2025-08-03,Cancelled,Marketplace
O010751,C12122,2025-12-26,Delivered,Mobile App
O010752,C09195,2024-04-17,Delivered,Website
O010753,C03836,2025-12-13,Delivered,Mobile App
O010754,C10354,2025-10-16,Shipped,Mobile App
O010755,C01162,2024-02-15,Delivered,Marketplace
O010756,C02571,2025-06-13,Processing,Website
O010757,C17657,2024-09-14,Delivered,Mobile App
O010758,C18708,2024-09-25,Processing,Mobile App
O010759,C08906,2025-08-23,Delivered,Mobile App
O010760,C00183,2024-09-24,Delivered,Marketplace
O010761,C01226,2024-12-07,Delivered,Website
O010762,C11757,2025-02-14,Delivered,Website
O010763,C06916,2025-04-01,Shipped,Mobile App
O010764,C14442,2025-02-09,Delivered,Website
O010765,C09243,2025-07-22,Delivered,Website
O010766,C09242,2025-03-06,Delivered,Website
O010767,C13830,2024-06-08,Delivered,Website
O010768,C01296,2025-12-23,Delivered,Website
O010769,C02593,2025-04-08,Returned,Website
O010770,C03499,2025-11-11,Shipped,Website
O010771,C12219,2025-04-30,Delivered,Website
O010772,C18552,2025-05-12,Delivered,Website
O010773,C03567,2025-09-16,Cancelled,Website
O010774,C02315,2025-12-20,Delivered,Mobile App
O010775,C08996,2025-12-22,Cancelled,Mobile App
O010776,C12691,2025-11-11,Shipped,Mobile App
O010777,C03327,2025-12-31,Delivered,Marketplace
O010778,C07495,2025-04-25,Delivered,Website
O010779,C15027,2025-11-25,Delivered,Website
O010780,C10070,2025-08-07,Delivered,Mobile App
O010781,C09586,2025-08-17,Delivered,Website
O010782,C11976,2025-12-26,Delivered,Mobile App
O010783,C08235,2025-01-28,Delivered,Mobile App
O010784,C07469,2025-06-13,Delivered,Mobile App
O010785,C02885,2025-04-12,Processing,Mobile App
O010786,C08909,2025-12-31,Shipped,Mobile App
O010787,C16159,2025-06-30,Shipped,Mobile App
O010788,C10637,2025-10-23,Delivered,Marketplace
O010789,C09809,2025-10-25,Cancelled,Mobile App
O010790,C10019,2024-02-20,Processing,Mobile App
O010791,C10143,2025-07-01,Delivered,Mobile App
O010792,C17840,2025-07-01,Processing,Website
O010793,C19007,2024-11-12,Delivered,Website
O010794,C16487,2025-12-21,Delivered,Mobile App
O010795,C15617,2025-07-29,Delivered,Mobile App
O010796,C15642,2025-05-20,Shipped,Marketplace
O010797,C15402,2025-12-19,Delivered,Website
O010798,C08135,2025-11-01,Processing,Website
O010799,C18446,2025-05-31,Processing,Mobile App
O010800,C13876,2024-05-30,Processing,Mobile App
O010801,C10048,2025-11-10,Delivered,Mobile App
O010802,C13930,2025-10-29,Returned,Mobile App
O010803,C02675,2025-10-25,Delivered,Website
O010804,C11954,2025-12-29,Delivered,Website
O010805,C11224,2025-12-23,Delivered,Mobile App
O010806,C03711,2025-06-01,Delivered,Mobile App
O010807,C00508,2025-12-31,Shipped,Website
O010808,C14664,2025-09-19,Delivered,Website
O010809,C12281,2025-12-22,Delivered,Mobile App
O010810,C19373,2025-12-08,Delivered,Marketplace
O010811,C15891,2025-09-16,Delivered,Marketplace
O010812,C14593,2025-04-12,Returned,Marketplace
O010813,C03637,2025-03-26,Delivered,Mobile App
O010814,C15338,2025-10-03,Delivered,Website
O010815,C00599,2024-09-28,Delivered,Marketplace
O010816,C08391,2025-02-06,Delivered,Mobile App
O010817,C17637,2025-02-14,Delivered,Website
O010818,C12131,2025-02-13,Returned,Website
O010819,C08466,2025-10-19,Cancelled,Mobile App
O010820,C11697,2025-05-12,Shipped,Mobile App
O010821,C15513,2025-07-22,Cancelled,Marketplace
O010822,C13435,2025-07-03,Delivered,Website
O010823,C08897,2025-08-25,Delivered,Marketplace
O010824,C10944,2025-07-21,Returned,Marketplace
O010825,C07072,2025-10-14,Delivered,Website
O010826,C15406,2025-02-02,Delivered,Mobile App
O010827,C04683,2025-12-25,Delivered,Website
O010828,C16631,2025-10-15,Delivered,Marketplace
O010829,C18197,2025-09-01,Processing,Marketplace
O010830,C13972,2025-11-19,Delivered,Website
O010831,C13883,2025-12-10,Delivered,Mobile App
O010832,C15227,2025-09-27,Delivered,Website
O010833,C17727,2025-12-20,Delivered,Mobile App
O010834,C09355,2025-09-02,Delivered,Website
O010835,C15793,2025-11-25,Shipped,Website
O010836,C07338,2025-12-16,Delivered,Mobile App
O010837,C17220,2025-01-08,Delivered,Mobile App
O010838,C13766,2025-03-30,Delivered,Website
O010839,C03661,2025-11-17,Delivered,Mobile App
O010840,C19070,2025-06-01,Delivered,Mobile App
O010841,C15426,2025-05-07,Delivered,Website
O010842,C01183,2025-08-25,Delivered,Website
O010843,C13995,2025-09-28,Delivered,Website
O010844,C16700,2025-04-22,Delivered,Mobile App
O010845,C01510,2024-07-30,Delivered,Website
O010846,C10089,2025-12-18,Shipped,Website
O010847,C06833,2025-12-17,Delivered,Website
O010848,C14163,2025-07-23,Processing,Website
O010849,C09133,2025-11-30,Delivered,Mobile App
O010850,C02959,2025-10-17,Delivered,Mobile App
O010851,C03861,2025-06-27,Delivered,Website
O010852,C09848,2025-04-13,Cancelled,Website
O010853,C02234,2025-01-13,Delivered,Mobile App
O010854,C19647,2025-01-06,Delivered,Marketplace
O010855,C19338,2025-12-28,Delivered,Website
O010856,C04755,2024-01-31,Shipped,Mobile App
O010857,C18445,2024-10-05,Returned,Mobile App
O010858,C12609,2025-04-06,Delivered,Mobile App
O010859,C08317,2024-06-19,Delivered,Marketplace
O010860,C09506,2025-10-08,Delivered,Mobile App
O010861,C15784,2025-10-21,Processing,Mobile App
O010862,C09405,2025-03-24,Delivered,Website
O010863,C07941,2025-11-12,Delivered,Website
O010864,C18019,2025-11-16,Shipped,Website
O010865,C07984,2024-09-19,Shipped,Mobile App
O010866,C14699,2025-12-11,Shipped,Mobile App
O010867,C02600,2025-12-06,Delivered,Mobile App
O010868,C13141,2025-02-23,Delivered,Marketplace
O010869,C10814,2025-05-28,Delivered,Website
O010870,C19869,2025-11-15,Delivered,Mobile App
O010871,C10002,2025-09-24,Delivered,Mobile App
O010872,C12930,2025-07-27,Delivered,Mobile App
O010873,C15972,2025-12-18,Processing,Mobile App
O010874,C17253,2025-09-28,Processing,Marketplace
O010875,C02598,2025-06-13,Processing,Marketplace
O010876,C14498,2024-11-28,Delivered,Mobile App
O010877,C16314,2025-07-09,Delivered,Mobile App
O010878,C01705,2025-10-09,Delivered,Website
O010879,C05420,2025-12-01,Delivered,Mobile App
O010880,C12482,2024-11-18,Delivered,Mobile App
O010881,C03288,2025-10-21,Delivered,Website
O010882,C16836,2024-10-14,Delivered,Website
O010883,C08647,2025-05-18,Delivered,Website
O010884,C03352,2024-10-01,Delivered,Mobile App
O010885,C09170,2025-05-10,Shipped,Website
O010886,C01843,2025-12-28,Cancelled,Website
O010887,C14346,2025-06-04,Delivered,Website
O010888,C11718,2025-06-14,Delivered,Mobile App
O010889,C12126,2024-09-30,Cancelled,Mobile App
O010890,C00995,2024-08-18,Delivered,Mobile App
O010891,C12104,2025-07-20,Delivered,Website
O010892,C03003,2025-10-07,Delivered,Mobile App
O010893,C02150,2025-09-11,Delivered,Website
O010894,C14779,2025-02-20,Delivered,Website
O010895,C16374,2024-09-28,Delivered,Marketplace
O010896,C14592,2025-04-05,Delivered,Website
O010897,C19516,2025-05-18,Shipped,Mobile App
O010898,C02734,2025-07-27,Delivered,Marketplace
O010899,C09484,2025-09-25,Delivered,Website
O010900,C18075,2025-06-04,Cancelled,Website
O010901,C08555,2024-03-23,Returned,Website
O010902,C06840,2025-11-08,Delivered,Website
O010903,C19450,2025-06-04,Cancelled,Website
O010904,C10260,2025-08-13,Returned,Website
O010905,C11187,2025-05-20,Shipped,Mobile App
O010906,C15433,2025-05-07,Delivered,Mobile App
O010907,C01014,2025-12-13,Delivered,Website
O010908,C01724,2024-11-24,Processing,Mobile App
O010909,C02296,2025-08-23,Delivered,Marketplace
O010910,C13319,2024-12-28,Processing,Website
O010911,C13312,2025-12-25,Shipped,Mobile App
O010912,C08980,2025-08-27,Returned,Mobile App
O010913,C13669,2025-01-16,Processing,Website
O010914,C16464,2025-09-21,Delivered,Website
O010915,C11467,2025-12-10,Processing,Website
O010916,C10146,2025-09-12,Processing,Mobile App
O010917,C12675,2025-09-30,Processing,Mobile App
O010918,C16392,2025-09-02,Shipped,Mobile App
O010919,C16123,2025-11-04,Processing,Marketplace
O010920,C16982,2025-01-14,Delivered,Mobile App
O010921,C03795,2025-04-03,Delivered,Mobile App
O010922,C03183,2025-08-24,Delivered,Marketplace
O010923,C00691,2025-06-17,Delivered,Mobile App
O010924,C10824,2025-03-25,Cancelled,Website
O010925,C05584,2025-07-02,Delivered,Mobile App
O010926,C10686,2025-10-30,Delivered,Mobile App
O010927,C02996,2025-12-12,Cancelled,Website
O010928,C04503,2025-08-14,Shipped,Mobile App
O010929,C16178,2025-11-22,Delivered,Mobile App
O010930,C01986,2025-03-26,Processing,Website
O010931,C04059,2025-08-22,Delivered,Mobile App
O010932,C13601,2025-11-12,Delivered,Website
O010933,C14558,2025-07-18,Delivered,Website
O010934,C13468,2025-09-18,Delivered,Mobile App
O010935,C09661,2024-12-05,Processing,Marketplace
O010936,C14592,2025-06-30,Delivered,Website
