customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment
C08749,7,7,413783.0,5,4,4,13,Champions
C01145,5,8,413689.0,5,4,4,13,Champions
C01225,151,2,413663.5,2,1,4,7,Potential Customers
C18178,85,7,413636.5,2,4,4,10,Loyal Customers
C15980,11,6,413592.5,5,3,4,12,Loyal Customers
C07541,22,6,413548.0,4,3,4,11,Loyal Customers
C10841,40,4,413501.0,3,2,4,9,Potential Customers
C14725,39,3,413430.0,4,1,4,9,Potential Customers
C18033,16,7,413361.0,5,4,4,13,Champions
C19646,61,6,413296.5,3,3,4,10,Loyal Customers
C19768,44,6,413265.0,3,3,4,10,Loyal Customers
C04428,6,8,413243.5,5,4,4,13,Champions
C02963,37,7,413214.5,4,4,4,12,Loyal Customers
C15470,74,8,413168.5,3,4,4,11,Loyal Customers
C04911,8,7,413151.0,5,4,4,13,Champions
C18864,9,6,413137.0,5,3,4,12,Loyal Customers
C12045,32,8,413126.5,4,4,4,12,Loyal Customers
C15064,6,9,413115.5,5,5,4,14,Champions
C10714,34,8,413079.0,4,4,4,12,Loyal Customers
C18746,29,9,413066.0,4,5,4,13,Champions
C05761,100,5,413015.0,2,3,4,9,Potential Customers
C18849,27,7,413011.0,4,4,4,12,Loyal Customers
C18566,14,7,412982.5,5,4,4,13,Champions
C00314,81,6,412973.5,2,3,4,9,Potential Customers
C16825,52,3,412936.5,3,1,4,8,Potential Customers
C09528,23,6,412906.0,4,3,4,11,Loyal Customers
C11768,14,7,412874.0,5,4,4,13,Champions
C19528,30,5,412870.0,4,3,4,11,Loyal Customers
C12127,1,5,412860.0,5,3,4,12,Loyal Customers
C03286,9,9,412854.0,5,5,4,14,Champions
C00092,1,8,412708.5,5,4,4,13,Champions
C11805,43,7,412653.5,3,4,4,11,Loyal Customers
C13030,9,4,412605.0,5,2,4,11,Loyal Customers
C11018,101,7,412602.0,2,4,4,10,Loyal Customers
C05001,42,6,412586.5,3,3,4,10,Loyal Customers
C11449,48,6,412567.0,3,3,4,10,Loyal Customers
C04187,19,4,412508.5,4,2,4,10,Loyal Customers
C17028,58,7,412491.5,3,4,4,11,Loyal Customers
C07915,44,6,412431.5,3,3,4,10,Loyal Customers
C08221,19,9,412412.0,4,5,4,13,Champions
C04836,35,9,412400.0,4,5,4,13,Champions
C09458,126,6,412208.0,2,3,4,9,Potential Customers
C06343,32,7,412145.5,4,4,4,12,Loyal Customers
C16273,19,3,412083.5,4,1,4,9,Potential Customers
C10438,89,6,412017.5,2,3,4,9,Potential Customers
C08127,49,7,411998.5,3,4,4,11,Loyal Customers
C15910,175,6,411995.5,2,3,4,9,Potential Customers
C12101,15,4,411966.0,5,2,4,11,Loyal Customers
C18470,18,9,411955.0,4,5,4,13,Champions
C14410,44,8,411944.0,3,4,4,11,Loyal Customers
C19920,59,5,411936.5,3,3,4,10,Loyal Customers
C07923,7,9,411914.0,5,5,4,14,Champions
C01396,157,9,411908.0,2,5,4,11,Loyal Customers
C07404,17,9,411900.0,5,5,4,14,Champions
C16142,8,3,411864.0,5,1,4,10,Loyal Customers
C13101,42,8,411841.5,3,4,4,11,Loyal Customers
C11669,147,6,411796.0,2,3,4,9,Potential Customers
C09508,283,5,411677.5,1,3,4,8,Potential Customers
C03131,121,6,411662.0,2,3,4,9,Potential Customers
C17520,171,7,411633.0,2,4,4,10,Loyal Customers
C03289,64,3,411603.0,3,1,4,8,Potential Customers
C01457,4,8,411589.0,5,4,4,13,Champions
C08086,131,6,411542.5,2,3,4,9,Potential Customers
C02090,63,7,411512.0,3,4,4,11,Loyal Customers
C09739,27,7,411498.5,4,4,4,12,Loyal Customers
C06451,148,6,411477.0,2,3,4,9,Potential Customers
C11182,21,6,411417.5,4,3,4,11,Loyal Customers
C19351,115,6,411327.5,2,3,4,9,Potential Customers
C02151,57,8,411283.0,3,4,4,11,Loyal Customers
C01002,80,4,411276.0,2,2,4,8,Potential Customers
C15437,49,9,411215.5,3,5,4,12,Loyal Customers
C05192,16,4,411215.0,5,2,4,11,Loyal Customers
C09007,24,6,411144.5,4,3,4,11,Loyal Customers
C04059,19,9,411127.0,4,5,4,13,Champions
C04450,29,11,411099.5,4,5,4,13,Champions
C02651,53,6,411063.5,3,3,4,10,Loyal Customers
C00290,205,5,411045.0,1,3,4,8,Potential Customers
C17581,41,5,411008.0,3,3,4,10,Loyal Customers
C03844,104,7,410984.5,2,4,4,10,Loyal Customers
C19500,63,8,410685.5,3,4,4,11,Loyal Customers
C01966,34,4,410589.5,4,2,4,10,Loyal Customers
C19958,7,8,410577.5,5,4,4,13,Champions
C12257,11,6,410475.5,5,3,4,12,Loyal Customers
C03973,3,10,410436.5,5,5,4,14,Champions
C15405,43,5,410430.5,3,3,4,10,Loyal Customers
C02710,2,7,410377.5,5,4,4,13,Champions
C12150,3,5,410340.5,5,3,4,12,Loyal Customers
C15628,15,3,410332.5,5,1,4,10,Loyal Customers
C06886,260,2,410088.5,1,1,4,6,At Risk
C03731,55,8,410036.0,3,4,4,11,Loyal Customers
C08045,35,7,410035.5,4,4,4,12,Loyal Customers
C04692,16,7,409943.0,5,4,4,13,Champions
C09369,10,6,409916.0,5,3,4,12,Loyal Customers
C10888,10,9,409902.5,5,5,4,14,Champions
C05335,45,4,409839.5,3,2,4,9,Potential Customers
C14283,100,6,409784.5,2,3,4,9,Potential Customers
C02879,14,7,409779.5,5,4,4,13,Champions
C16275,2,8,409711.5,5,4,4,13,Champions
C16801,148,6,409608.0,2,3,4,9,Potential Customers
C12316,15,8,409596.0,5,4,4,13,Champions
C19964,77,7,409580.5,3,4,4,11,Loyal Customers
C01031,14,4,409515.5,5,2,4,11,Loyal Customers
C05838,199,8,409499.0,1,4,4,9,Potential Customers
C00964,11,6,409474.5,5,3,4,12,Loyal Customers
C11773,21,7,409367.0,4,4,4,12,Loyal Customers
C15801,120,5,409360.5,2,3,4,9,Potential Customers
C03015,86,5,409343.0,2,3,4,9,Potential Customers
C06278,16,6,409334.5,5,3,4,12,Loyal Customers
C16973,5,7,409234.5,5,4,4,13,Champions
C03806,5,6,409219.0,5,3,4,12,Loyal Customers
C13921,42,5,409198.0,3,3,4,10,Loyal Customers
C18649,186,4,409106.5,1,2,4,7,Potential Customers
C18553,20,8,409042.0,4,4,4,12,Loyal Customers
C17256,67,7,408971.5,3,4,4,11,Loyal Customers
C13275,82,7,408946.0,2,4,4,10,Loyal Customers
C16751,58,3,408924.0,3,1,4,8,Potential Customers
C01008,59,6,408877.0,3,3,4,10,Loyal Customers
C09037,21,10,408874.0,4,5,4,13,Champions
C09263,116,6,408855.5,2,3,4,9,Potential Customers
C10457,148,6,408802.5,2,3,4,9,Potential Customers
C18721,11,4,408776.5,5,2,4,11,Loyal Customers
C04445,137,7,408713.0,2,4,4,10,Loyal Customers
C13740,3,7,408702.5,5,4,4,13,Champions
C06214,38,8,408451.0,4,4,4,12,Loyal Customers
C13624,11,11,408359.0,5,5,4,14,Champions
C02905,35,5,408350.5,4,3,4,11,Loyal Customers
C16081,95,7,408323.0,2,4,4,10,Loyal Customers
C02823,12,5,408276.5,5,3,4,12,Loyal Customers
C04557,1,7,408261.5,5,4,4,13,Champions
C01817,8,6,408139.5,5,3,4,12,Loyal Customers
C06199,9,5,408094.5,5,3,4,12,Loyal Customers
C05679,217,3,408022.5,1,1,4,6,At Risk
C11899,2,7,408022.5,5,4,4,13,Champions
C02902,41,6,407971.0,3,3,4,10,Loyal Customers
C06125,35,7,407845.5,4,4,4,12,Loyal Customers
C02576,1,7,407718.5,5,4,4,13,Champions
C13918,18,4,407709.5,4,2,4,10,Loyal Customers
C07408,29,6,407696.5,4,3,4,11,Loyal Customers
C03367,3,5,407619.0,5,3,4,12,Loyal Customers
C10885,17,8,407554.5,5,4,4,13,Champions
C08784,12,5,407552.5,5,3,4,12,Loyal Customers
C13322,59,9,407525.5,3,5,4,12,Loyal Customers
C06937,27,7,407517.0,4,4,4,12,Loyal Customers
C04587,71,6,407494.0,3,3,4,10,Loyal Customers
C12324,40,10,407457.5,3,5,4,12,Loyal Customers
C07967,69,7,407299.5,3,4,4,11,Loyal Customers
C05626,3,8,407283.0,5,4,4,13,Champions
C14381,17,7,407230.5,5,4,4,13,Champions
C17059,4,8,407223.0,5,4,4,13,Champions
C04612,77,7,407166.0,3,4,4,11,Loyal Customers
C08633,132,7,407082.0,2,4,4,10,Loyal Customers
C13978,26,6,407062.5,4,3,4,11,Loyal Customers
C09290,111,5,406999.5,2,3,4,9,Potential Customers
C03078,192,6,406940.0,1,3,4,8,Potential Customers
C03105,31,6,406876.0,4,3,4,11,Loyal Customers
C09418,3,8,406864.5,5,4,4,13,Champions
C11087,124,6,406827.5,2,3,4,9,Potential Customers
C19925,1,5,406818.5,5,3,4,12,Loyal Customers
C15036,2,8,406811.0,5,4,4,13,Champions
C11379,171,5,406772.0,2,3,4,9,Potential Customers
C00144,6,7,406762.0,5,4,4,13,Champions
C14877,60,5,406688.0,3,3,4,10,Loyal Customers
C11864,17,9,406668.0,5,5,4,14,Champions
C08160,7,7,406667.0,5,4,4,13,Champions
C06839,48,5,406579.0,3,3,4,10,Loyal Customers
C15415,126,5,406564.0,2,3,4,9,Potential Customers
C08728,77,4,406542.0,3,2,4,9,Potential Customers
C11511,84,6,406533.5,2,3,4,9,Potential Customers
C14362,98,3,406498.5,2,1,4,7,Potential Customers
C10706,106,3,406490.5,2,1,4,7,Potential Customers
C11311,20,11,406402.5,4,5,4,13,Champions
C12354,20,7,406394.0,4,4,4,12,Loyal Customers
C09464,3,7,406368.5,5,4,4,13,Champions
C14066,55,6,406358.5,3,3,4,10,Loyal Customers
C16585,13,8,406298.0,5,4,4,13,Champions
C02228,16,8,406245.0,5,4,4,13,Champions
C09427,17,3,406227.0,5,1,4,10,Loyal Customers
C04287,12,8,406226.0,5,4,4,13,Champions
C02690,59,5,406208.5,3,3,4,10,Loyal Customers
C18239,3,7,406188.5,5,4,4,13,Champions
C12168,45,6,406170.0,3,3,4,10,Loyal Customers
C11615,3,9,406165.0,5,5,4,14,Champions
C16132,45,5,405961.0,3,3,4,10,Loyal Customers
C16562,17,7,405957.0,5,4,4,13,Champions
C05667,52,7,405941.5,3,4,4,11,Loyal Customers
C14898,9,8,405838.5,5,4,4,13,Champions
C01307,140,5,405820.0,2,3,4,9,Potential Customers
C04456,13,7,405755.0,5,4,4,13,Champions
C13026,72,9,405741.0,3,5,4,12,Loyal Customers
C06167,8,8,405663.0,5,4,4,13,Champions
C06488,21,5,405543.0,4,3,4,11,Loyal Customers
C08647,20,8,405492.0,4,4,4,12,Loyal Customers
C04524,24,5,405485.5,4,3,4,11,Loyal Customers
C07172,297,5,405371.5,1,3,4,8,Potential Customers
C00904,7,7,405273.0,5,4,4,13,Champions
C14866,22,3,405217.0,4,1,4,9,Potential Customers
C05318,34,7,405214.5,4,4,4,12,Loyal Customers
C03747,4,7,405207.0,5,4,4,13,Champions
C14976,51,5,405192.5,3,3,4,10,Loyal Customers
C10509,70,7,405099.5,3,4,4,11,Loyal Customers
C01616,2,8,405073.5,5,4,4,13,Champions
C19004,4,7,404949.0,5,4,4,13,Champions
C12495,105,2,404926.0,2,1,4,7,Potential Customers
C05750,139,7,404903.5,2,4,4,10,Loyal Customers
C10144,1,8,404898.5,5,4,4,13,Champions
C16887,18,8,404886.5,4,4,4,12,Loyal Customers
C18477,111,5,404868.5,2,3,4,9,Potential Customers
C17697,31,7,404795.0,4,4,4,12,Loyal Customers
C07897,7,10,404715.5,5,5,4,14,Champions
C03787,97,8,404706.0,2,4,4,10,Loyal Customers
C12485,56,10,404630.0,3,5,4,12,Loyal Customers
C14321,13,7,404550.0,5,4,4,13,Champions
C11187,31,12,404545.0,4,5,4,13,Champions
C16469,79,4,404447.0,3,2,4,9,Potential Customers
C07296,3,7,404438.5,5,4,4,13,Champions
C19024,2,6,404433.5,5,3,4,12,Loyal Customers
C16419,63,9,404374.5,3,5,4,12,Loyal Customers
C07577,24,9,404366.5,4,5,4,13,Champions
C14077,73,8,404274.5,3,4,4,11,Loyal Customers
C13612,12,10,404270.0,5,5,4,14,Champions
C10751,13,4,404264.5,5,2,4,11,Loyal Customers
C14442,30,6,404259.5,4,3,4,11,Loyal Customers
C08081,1,9,404121.5,5,5,4,14,Champions
C03107,156,5,403976.0,2,3,4,9,Potential Customers
C11154,2,9,403933.5,5,5,4,14,Champions
C18434,64,5,403881.0,3,3,4,10,Loyal Customers
C11995,80,6,403811.5,2,3,4,9,Potential Customers
C03436,40,4,403699.5,3,2,4,9,Potential Customers
C10045,118,10,403694.5,2,5,4,11,Loyal Customers
C03241,68,5,403672.5,3,3,4,10,Loyal Customers
C15121,160,5,403634.5,2,3,4,9,Potential Customers
C04666,5,5,403631.0,5,3,4,12,Loyal Customers
C04309,105,4,403565.0,2,2,4,8,Potential Customers
C17988,53,7,403564.0,3,4,4,11,Loyal Customers
C18381,17,8,403527.0,5,4,4,13,Champions
C05261,9,8,403491.0,5,4,4,13,Champions
C05100,6,5,403410.5,5,3,4,12,Loyal Customers
C07062,24,10,403374.5,4,5,4,13,Champions
C15202,117,7,403344.5,2,4,4,10,Loyal Customers
C03290,5,8,403265.5,5,4,4,13,Champions
C01405,144,7,403149.5,2,4,4,10,Loyal Customers
C09903,4,8,403140.0,5,4,4,13,Champions
C19644,266,5,402960.0,1,3,4,8,Potential Customers
C04563,17,6,402959.5,5,3,4,12,Loyal Customers
C15559,24,7,402941.5,4,4,4,12,Loyal Customers
C07667,34,8,402826.5,4,4,4,12,Loyal Customers
C18548,1,7,402655.0,5,4,4,13,Champions
C11661,39,6,402654.5,4,3,4,11,Loyal Customers
C00908,1,7,402478.5,5,4,4,13,Champions
C17931,2,6,402464.5,5,3,4,12,Loyal Customers
C05792,30,9,402431.5,4,5,4,13,Champions
C00316,67,7,402421.0,3,4,4,11,Loyal Customers
C11248,37,8,402397.0,4,4,4,12,Loyal Customers
C10834,93,8,402248.5,2,4,4,10,Loyal Customers
C13894,8,8,402247.0,5,4,4,13,Champions
C06177,59,7,402187.0,3,4,4,11,Loyal Customers
C07795,80,6,402008.5,2,3,4,9,Potential Customers
C03851,27,5,401953.0,4,3,4,11,Loyal Customers
C02413,56,5,401952.0,3,3,4,10,Loyal Customers
C14128,104,7,401915.0,2,4,4,10,Loyal Customers
C17570,26,6,401805.5,4,3,4,11,Loyal Customers
C07637,6,6,401794.5,5,3,4,12,Loyal Customers
C09775,42,8,401750.0,3,4,4,11,Loyal Customers
C10646,21,5,401682.0,4,3,4,11,Loyal Customers
C18744,55,4,401633.0,3,2,4,9,Potential Customers
C06696,21,6,401601.0,4,3,4,11,Loyal Customers
C00761,42,8,401585.5,3,4,4,11,Loyal Customers
C01772,24,5,401529.5,4,3,4,11,Loyal Customers
C17175,72,6,401509.0,3,3,4,10,Loyal Customers
C16732,86,8,401489.5,2,4,4,10,Loyal Customers
C02385,43,6,401472.5,3,3,4,10,Loyal Customers
C12255,12,7,401453.5,5,4,4,13,Champions
C14382,69,8,401439.0,3,4,4,11,Loyal Customers
C07379,2,9,401290.5,5,5,4,14,Champions
C16485,44,6,401261.0,3,3,4,10,Loyal Customers
C09714,50,5,401227.0,3,3,4,10,Loyal Customers
C06630,2,12,401213.0,5,5,4,14,Champions
C18471,38,6,401155.0,4,3,4,11,Loyal Customers
C07827,64,6,401120.5,3,3,4,10,Loyal Customers
C13694,7,9,401088.5,5,5,4,14,Champions
C01612,20,4,400895.0,4,2,4,10,Loyal Customers
C13054,2,9,400858.0,5,5,4,14,Champions
C06001,13,4,400831.5,5,2,4,11,Loyal Customers
C12004,27,6,400794.0,4,3,4,11,Loyal Customers
C09904,78,7,400786.0,3,4,4,11,Loyal Customers
C01440,105,8,400723.5,2,4,4,10,Loyal Customers
C19926,28,6,400689.0,4,3,4,11,Loyal Customers
C00637,13,7,400677.5,5,4,4,13,Champions
C03914,135,9,400664.5,2,5,4,11,Loyal Customers
C02614,16,5,400652.5,5,3,4,12,Loyal Customers
C00597,13,4,400647.0,5,2,4,11,Loyal Customers
C13795,39,5,400511.5,4,3,4,11,Loyal Customers
C12417,22,8,400470.0,4,4,4,12,Loyal Customers
C17683,151,5,400461.0,2,3,4,9,Potential Customers
C02063,72,6,400442.0,3,3,4,10,Loyal Customers
C19385,14,6,400358.0,5,3,4,12,Loyal Customers
C18945,210,6,400280.0,1,3,4,8,Potential Customers
C07170,1,6,400246.0,5,3,4,12,Loyal Customers
C11692,4,9,400218.5,5,5,4,14,Champions
C19833,21,6,400202.0,4,3,4,11,Loyal Customers
C17760,57,10,400198.0,3,5,4,12,Loyal Customers
C02273,10,5,400148.5,5,3,4,12,Loyal Customers
C08471,9,7,400147.0,5,4,4,13,Champions
C15454,70,4,400019.5,3,2,4,9,Potential Customers
C16611,3,5,399785.5,5,3,4,12,Loyal Customers
C11634,35,4,399762.0,4,2,4,10,Loyal Customers
C16219,79,10,399702.5,3,5,4,12,Loyal Customers
C18956,23,11,399676.5,4,5,4,13,Champions
C05558,156,4,399633.0,2,2,4,8,Potential Customers
C08936,15,9,399593.5,5,5,4,14,Champions
C01081,6,5,399511.0,5,3,4,12,Loyal Customers
C01080,26,9,399487.5,4,5,4,13,Champions
C08520,86,7,399484.5,2,4,4,10,Loyal Customers
C13729,330,5,399454.5,1,3,4,8,Potential Customers
C03756,195,5,399449.5,1,3,4,8,Potential Customers
C04868,7,8,399412.5,5,4,4,13,Champions
C19713,18,8,399344.0,4,4,4,12,Loyal Customers
C12786,88,8,399290.0,2,4,4,10,Loyal Customers
C03578,21,8,399279.5,4,4,4,12,Loyal Customers
C08421,122,5,399279.5,2,3,4,9,Potential Customers
C08729,2,4,399118.5,5,2,4,11,Loyal Customers
C17591,20,5,399016.0,4,3,4,11,Loyal Customers
C11074,22,11,398993.0,4,5,4,13,Champions
C02500,64,7,398904.0,3,4,4,11,Loyal Customers
C14587,16,6,398903.0,5,3,4,12,Loyal Customers
C13742,18,8,398721.0,4,4,4,12,Loyal Customers
C04610,73,4,398711.0,3,2,4,9,Potential Customers
C06406,106,8,398696.0,2,4,4,10,Loyal Customers
C13736,5,4,398673.5,5,2,4,11,Loyal Customers
C19311,72,4,398660.5,3,2,4,9,Potential Customers
C11485,45,5,398632.0,3,3,4,10,Loyal Customers
C02034,23,7,398619.5,4,4,4,12,Loyal Customers
C03162,2,8,398611.0,5,4,4,13,Champions
C10766,24,9,398586.0,4,5,4,13,Champions
C13898,9,8,398570.5,5,4,4,13,Champions
C11881,15,7,398567.5,5,4,4,13,Champions
C04260,83,5,398562.5,2,3,4,9,Potential Customers
C14234,24,7,398555.5,4,4,4,12,Loyal Customers
C17970,32,9,398504.0,4,5,4,13,Champions
C02869,8,9,398490.0,5,5,4,14,Champions
C17961,77,8,398478.5,3,4,4,11,Loyal Customers
C14545,8,6,398459.0,5,3,4,12,Loyal Customers
C00060,3,8,398450.5,5,4,4,13,Champions
C10043,149,7,398436.0,2,4,4,10,Loyal Customers
C04237,5,8,398349.5,5,4,4,13,Champions
C15519,235,8,398244.0,1,4,4,9,Potential Customers
C05977,103,5,398096.0,2,3,4,9,Potential Customers
C10132,3,6,398038.5,5,3,4,12,Loyal Customers
C12515,142,5,398031.5,2,3,4,9,Potential Customers
C15560,11,8,398013.0,5,4,4,13,Champions
C05931,3,10,397975.0,5,5,4,14,Champions
C11973,14,5,397969.0,5,3,4,12,Loyal Customers
C12733,47,6,397937.0,3,3,4,10,Loyal Customers
C01700,17,7,397892.0,5,4,4,13,Champions
C16353,88,8,397817.5,2,4,4,10,Loyal Customers
C14063,179,5,397811.0,2,3,4,9,Potential Customers
C19011,11,4,397759.5,5,2,4,11,Loyal Customers
C18761,6,7,397726.5,5,4,4,13,Champions
C08255,97,5,397700.5,2,3,4,9,Potential Customers
C00847,49,6,397610.5,3,3,4,10,Loyal Customers
C13463,3,9,397596.5,5,5,4,14,Champions
C02262,21,3,397548.5,4,1,4,9,Potential Customers
C19329,68,8,397498.5,3,4,4,11,Loyal Customers
C05177,3,9,397462.0,5,5,4,14,Champions
C18878,88,9,397441.0,2,5,4,11,Loyal Customers
C18349,2,7,397322.0,5,4,4,13,Champions
C09499,6,10,397274.5,5,5,4,14,Champions
C19806,9,7,397233.0,5,4,4,13,Champions
C08295,27,8,397214.5,4,4,4,12,Loyal Customers
C18263,46,7,397203.0,3,4,4,11,Loyal Customers
C13123,7,8,397200.0,5,4,4,13,Champions
C18411,7,9,397167.0,5,5,4,14,Champions
C17429,12,6,397154.5,5,3,4,12,Loyal Customers
C08966,3,5,397074.5,5,3,4,12,Loyal Customers
C07440,5,8,397058.0,5,4,4,13,Champions
C03789,11,5,397051.5,5,3,4,12,Loyal Customers
C01703,172,4,397046.5,2,2,4,8,Potential Customers
C17352,89,7,396992.5,2,4,4,10,Loyal Customers
C05244,195,8,396987.5,1,4,4,9,Potential Customers
C01714,148,6,396934.0,2,3,4,9,Potential Customers
C12896,9,4,396930.5,5,2,4,11,Loyal Customers
C11116,1,6,396883.5,5,3,4,12,Loyal Customers
C10306,152,5,396864.0,2,3,4,9,Potential Customers
C15301,53,7,396834.0,3,4,4,11,Loyal Customers
C09998,1,5,396805.5,5,3,4,12,Loyal Customers
C09234,204,4,396798.0,1,2,4,7,Potential Customers
C17783,98,5,396740.5,2,3,4,9,Potential Customers
C02081,50,8,396663.0,3,4,4,11,Loyal Customers
C13714,4,6,396556.5,5,3,4,12,Loyal Customers
C10502,35,3,396490.5,4,1,4,9,Potential Customers
C19578,23,9,396439.0,4,5,4,13,Champions
C11847,17,5,396371.0,5,3,4,12,Loyal Customers
C02774,167,5,396360.0,2,3,4,9,Potential Customers
C04924,207,7,396349.5,1,4,4,9,Potential Customers
C18279,43,7,396294.5,3,4,4,11,Loyal Customers
C03797,27,8,396122.5,4,4,4,12,Loyal Customers
C19512,29,6,396097.0,4,3,4,11,Loyal Customers
C10429,79,8,396088.5,3,4,4,11,Loyal Customers
C12404,48,6,396067.0,3,3,4,10,Loyal Customers
C05258,47,4,396057.5,3,2,4,9,Potential Customers
C03489,187,8,396046.0,1,4,4,9,Potential Customers
C06504,3,6,396042.5,5,3,4,12,Loyal Customers
C03561,223,7,396026.5,1,4,4,9,Potential Customers
C13788,3,7,396013.5,5,4,4,13,Champions
C17486,3,12,395945.5,5,5,4,14,Champions
C01314,19,7,395909.5,4,4,4,12,Loyal Customers
C11682,58,9,395899.5,3,5,4,12,Loyal Customers
C04105,64,8,395889.5,3,4,4,11,Loyal Customers
C01992,1,8,395865.0,5,4,4,13,Champions
C06870,14,7,395858.0,5,4,4,13,Champions
C18925,6,5,395790.0,5,3,4,12,Loyal Customers
C13931,37,8,395786.5,4,4,4,12,Loyal Customers
C19455,36,7,395660.5,4,4,4,12,Loyal Customers
C03165,17,5,395634.5,5,3,4,12,Loyal Customers
C14093,7,7,395621.5,5,4,4,13,Champions
C09229,53,4,395616.5,3,2,4,9,Potential Customers
C00460,17,6,395606.0,5,3,4,12,Loyal Customers
C09209,47,6,395535.5,3,3,4,10,Loyal Customers
C02794,95,7,395505.0,2,4,4,10,Loyal Customers
C15431,142,7,395464.5,2,4,4,10,Loyal Customers
C03115,14,6,395374.5,5,3,4,12,Loyal Customers
C07567,54,4,395364.0,3,2,4,9,Potential Customers
C19207,94,5,395317.0,2,3,4,9,Potential Customers
C14048,33,6,395315.0,4,3,4,11,Loyal Customers
C04398,25,8,395313.5,4,4,4,12,Loyal Customers
C08767,210,3,395294.5,1,1,4,6,At Risk
C01875,157,5,395214.5,2,3,4,9,Potential Customers
C04967,11,4,395196.5,5,2,4,11,Loyal Customers
C08235,338,6,395181.0,1,3,4,8,Potential Customers
C15233,36,5,395104.0,4,3,4,11,Loyal Customers
C00134,7,4,395099.5,5,2,4,11,Loyal Customers
C00142,157,5,395040.5,2,3,4,9,Potential Customers
C12931,32,8,394981.5,4,4,4,12,Loyal Customers
C18224,63,6,394961.0,3,3,4,10,Loyal Customers
C17866,169,5,394936.5,2,3,4,9,Potential Customers
C14390,15,8,394932.5,5,4,4,13,Champions
C08358,78,4,394869.0,3,2,4,9,Potential Customers
C07497,68,7,394814.0,3,4,4,11,Loyal Customers
C04164,21,9,394697.0,4,5,4,13,Champions
C12259,79,6,394694.0,3,3,4,10,Loyal Customers
C08736,48,6,394661.5,3,3,4,10,Loyal Customers
C13403,22,9,394612.5,4,5,4,13,Champions
C06763,29,9,394602.5,4,5,4,13,Champions
C18558,1,5,394495.0,5,3,4,12,Loyal Customers
C14732,23,7,394476.0,4,4,4,12,Loyal Customers
C00252,19,2,394405.0,4,1,4,9,Potential Customers
C02221,21,8,394396.0,4,4,4,12,Loyal Customers
C08158,14,3,394368.0,5,1,4,10,Loyal Customers
C16556,9,8,394356.0,5,4,4,13,Champions
C01367,2,6,394338.0,5,3,4,12,Loyal Customers
C18253,51,8,394334.0,3,4,4,11,Loyal Customers
C17254,216,5,394333.0,1,3,4,8,Potential Customers
C18052,15,6,394258.0,5,3,4,12,Loyal Customers
C02195,12,6,394230.5,5,3,4,12,Loyal Customers
C05426,35,5,394174.5,4,3,4,11,Loyal Customers
C12055,131,6,394114.0,2,3,4,9,Potential Customers
C11207,34,7,394097.5,4,4,4,12,Loyal Customers
C00557,27,11,394009.0,4,5,4,13,Champions
C18290,21,7,393991.5,4,4,4,12,Loyal Customers
C15366,3,6,393985.0,5,3,4,12,Loyal Customers
C01862,78,8,393938.5,3,4,4,11,Loyal Customers
C17600,76,4,393919.0,3,2,4,9,Potential Customers
C06834,53,7,393912.0,3,4,4,11,Loyal Customers
C07656,58,8,393832.0,3,4,4,11,Loyal Customers
C18525,88,11,393801.5,2,5,4,11,Loyal Customers
C04414,54,8,393641.5,3,4,4,11,Loyal Customers
C13060,32,8,393621.0,4,4,4,12,Loyal Customers
C04682,5,9,393615.0,5,5,4,14,Champions
C19132,3,7,393596.0,5,4,4,13,Champions
C05962,114,7,393531.5,2,4,4,10,Loyal Customers
C19276,99,5,393475.5,2,3,4,9,Potential Customers
C19102,31,9,393471.5,4,5,4,13,Champions
C19997,87,6,393414.0,2,3,4,9,Potential Customers
C16080,5,7,393313.5,5,4,4,13,Champions
C13796,167,3,393233.5,2,1,4,7,Potential Customers
C02448,3,8,393128.5,5,4,4,13,Champions
C11959,16,7,393111.0,5,4,4,13,Champions
C19647,94,12,393031.5,2,5,4,11,Loyal Customers
C12561,1,7,392965.0,5,4,4,13,Champions
C18588,14,10,392930.5,5,5,4,14,Champions
C13418,6,5,392889.0,5,3,4,12,Loyal Customers
C13989,7,7,392865.0,5,4,4,13,Champions
C15704,37,4,392844.5,4,2,4,10,Loyal Customers
C17739,54,7,392789.5,3,4,4,11,Loyal Customers
C14730,51,6,392779.0,3,3,4,10,Loyal Customers
C18644,49,4,392772.5,3,2,4,9,Potential Customers
C07223,43,8,392686.0,3,4,4,11,Loyal Customers
C11561,2,8,392674.5,5,4,4,13,Champions
C15197,45,6,392651.5,3,3,4,10,Loyal Customers
C04835,112,5,392434.0,2,3,4,9,Potential Customers
C12972,3,4,392378.0,5,2,4,11,Loyal Customers
C19689,244,4,392348.5,1,2,4,7,Potential Customers
C17691,43,6,392325.0,3,3,4,10,Loyal Customers
C18783,161,6,392321.5,2,3,4,9,Potential Customers
C12205,3,6,392299.0,5,3,4,12,Loyal Customers
C10055,155,10,392268.5,2,5,4,11,Loyal Customers
C16471,5,7,392251.5,5,4,4,13,Champions
C13945,4,8,392240.5,5,4,4,13,Champions
C03943,93,3,392234.0,2,1,4,7,Potential Customers
